date,campaign_name,adset_name,impressions,clicks,spend,purchases,purchase_conversion_value
2025-01-06,BOF Retargeting - Site Visitors,RTG Visitors 30d,24808,447,339.86,25,2235.34
2025-01-07,BOF Retargeting - Site Visitors,RTG Visitors 30d,16430,296,230.19,27,2344.75
2025-01-08,BOF Retargeting - Site Visitors,RTG Visitors 30d,11941,215,172.32,19,1666.74
2025-01-09,BOF Retargeting - Site Visitors,RTG Visitors 30d,17886,322,238.25,21,1868.58
2025-01-10,BOF Retargeting - Site Visitors,RTG Visitors 30d,18328,330,260.87,19,1683.59
2025-01-11,BOF Retargeting - Site Visitors,RTG Visitors 30d,16211,292,226.85,16,1441.7
2025-01-12,BOF Retargeting - Site Visitors,RTG Visitors 30d,16202,292,212.73,10,907.6
2025-01-13,BOF Retargeting - Site Visitors,RTG Visitors 30d,22414,403,323.48,17,1501.81
2025-01-14,BOF Retargeting - Site Visitors,RTG Visitors 30d,18597,335,253.73,14,1264.76
2025-01-15,BOF Retargeting - Site Visitors,RTG Visitors 30d,16879,304,243.06,21,1849.49
2025-01-16,BOF Retargeting - Site Visitors,RTG Visitors 30d,14145,255,215.42,21,1879.23
2025-01-17,BOF Retargeting - Site Visitors,RTG Visitors 30d,14473,261,181.01,17,1532.9
2025-01-18,BOF Retargeting - Site Visitors,RTG Visitors 30d,20453,368,232.77,24,2145.74
2025-01-19,BOF Retargeting - Site Visitors,RTG Visitors 30d,18900,340,229.38,17,1520.17
2025-01-20,BOF Retargeting - Site Visitors,RTG Visitors 30d,15706,283,205.11,12,1013.25
2025-01-21,BOF Retargeting - Site Visitors,RTG Visitors 30d,17112,308,246.32,18,1549.37
2025-01-22,BOF Retargeting - Site Visitors,RTG Visitors 30d,17422,314,242.05,14,1248.3
2025-01-23,BOF Retargeting - Site Visitors,RTG Visitors 30d,18284,329,222.08,20,1766.39
2025-01-24,BOF Retargeting - Site Visitors,RTG Visitors 30d,12708,229,215.52,14,1271.26
2025-01-25,BOF Retargeting - Site Visitors,RTG Visitors 30d,16904,304,236.64,17,1480.02
2025-01-26,BOF Retargeting - Site Visitors,RTG Visitors 30d,16846,303,211.33,20,1716.22
2025-01-27,BOF Retargeting - Site Visitors,RTG Visitors 30d,14793,266,223.78,13,1168.03
2025-01-28,BOF Retargeting - Site Visitors,RTG Visitors 30d,16478,297,213.23,21,1874.61
2025-01-29,BOF Retargeting - Site Visitors,RTG Visitors 30d,18718,337,243.34,12,1039.88
2025-01-30,BOF Retargeting - Site Visitors,RTG Visitors 30d,18851,339,294.32,22,1973.85
2025-01-31,BOF Retargeting - Site Visitors,RTG Visitors 30d,19334,348,258.75,18,1589.67
2025-02-01,BOF Retargeting - Site Visitors,RTG Visitors 30d,16358,294,234.9,22,1942.61
2025-02-02,BOF Retargeting - Site Visitors,RTG Visitors 30d,20019,360,259.25,12,1083.22
2025-02-03,BOF Retargeting - Site Visitors,RTG Visitors 30d,28082,505,354.55,15,1301.68
2025-02-04,BOF Retargeting - Site Visitors,RTG Visitors 30d,23363,421,303.06,26,2304.08
2025-02-05,BOF Retargeting - Site Visitors,RTG Visitors 30d,21703,391,290.88,18,1587.22
2025-02-06,BOF Retargeting - Site Visitors,RTG Visitors 30d,23750,428,311.5,21,1826.87
2025-02-07,BOF Retargeting - Site Visitors,RTG Visitors 30d,17781,320,270.0,16,1384.49
2025-02-08,BOF Retargeting - Site Visitors,RTG Visitors 30d,18766,338,254.12,24,2118.6
2025-02-09,BOF Retargeting - Site Visitors,RTG Visitors 30d,15406,277,225.22,18,1603.94
2025-02-10,BOF Retargeting - Site Visitors,RTG Visitors 30d,17278,311,210.39,17,1492.87
2025-02-11,BOF Retargeting - Site Visitors,RTG Visitors 30d,23473,423,295.95,14,1272.82
2025-02-12,BOF Retargeting - Site Visitors,RTG Visitors 30d,23492,423,296.28,24,2103.04
2025-02-13,BOF Retargeting - Site Visitors,RTG Visitors 30d,23247,418,264.41,14,1233.27
2025-02-14,BOF Retargeting - Site Visitors,RTG Visitors 30d,24058,433,335.68,18,1626.49
2025-02-15,BOF Retargeting - Site Visitors,RTG Visitors 30d,15181,273,216.5,11,943.44
2025-02-16,BOF Retargeting - Site Visitors,RTG Visitors 30d,12820,231,179.3,13,1163.43
2025-02-17,BOF Retargeting - Site Visitors,RTG Visitors 30d,15526,279,246.02,25,2162.44
2025-02-18,BOF Retargeting - Site Visitors,RTG Visitors 30d,13449,242,211.44,17,1492.54
2025-02-19,BOF Retargeting - Site Visitors,RTG Visitors 30d,23382,421,296.65,18,1586.17
2025-02-20,BOF Retargeting - Site Visitors,RTG Visitors 30d,15714,283,243.9,18,1612.68
2025-02-21,BOF Retargeting - Site Visitors,RTG Visitors 30d,22189,399,333.54,23,2034.99
2025-02-22,BOF Retargeting - Site Visitors,RTG Visitors 30d,21562,388,294.07,21,1835.27
2025-02-23,BOF Retargeting - Site Visitors,RTG Visitors 30d,14884,268,209.4,17,1459.19
2025-02-24,BOF Retargeting - Site Visitors,RTG Visitors 30d,19573,352,241.84,13,1134.92
2025-02-25,BOF Retargeting - Site Visitors,RTG Visitors 30d,22958,413,308.07,22,1922.62
2025-02-26,BOF Retargeting - Site Visitors,RTG Visitors 30d,22837,411,333.92,13,1166.08
2025-02-27,BOF Retargeting - Site Visitors,RTG Visitors 30d,15913,286,194.93,18,1552.0
2025-02-28,BOF Retargeting - Site Visitors,RTG Visitors 30d,23482,423,294.72,15,1294.6
2025-03-01,BOF Retargeting - Site Visitors,RTG Visitors 30d,10738,193,166.93,19,1635.93
2025-03-02,BOF Retargeting - Site Visitors,RTG Visitors 30d,17070,307,224.71,8,702.81
2025-03-03,BOF Retargeting - Site Visitors,RTG Visitors 30d,23552,424,341.51,38,3315.63
2025-03-04,BOF Retargeting - Site Visitors,RTG Visitors 30d,33177,597,482.36,18,1549.8
2025-03-05,BOF Retargeting - Site Visitors,RTG Visitors 30d,24013,432,268.9,13,1173.71
2025-03-06,BOF Retargeting - Site Visitors,RTG Visitors 30d,16827,303,224.36,18,1599.03
2025-03-07,BOF Retargeting - Site Visitors,RTG Visitors 30d,18565,334,256.13,22,1951.5
2025-03-08,BOF Retargeting - Site Visitors,RTG Visitors 30d,18796,338,251.6,17,1468.44
2025-03-09,BOF Retargeting - Site Visitors,RTG Visitors 30d,17822,321,220.45,21,1884.27
2025-03-10,BOF Retargeting - Site Visitors,RTG Visitors 30d,16445,296,238.14,14,1206.33
2025-03-11,BOF Retargeting - Site Visitors,RTG Visitors 30d,18304,329,260.58,17,1456.83
2025-03-12,BOF Retargeting - Site Visitors,RTG Visitors 30d,23910,430,302.27,19,1677.2
2025-03-13,BOF Retargeting - Site Visitors,RTG Visitors 30d,17387,313,273.15,16,1448.5
2025-03-14,BOF Retargeting - Site Visitors,RTG Visitors 30d,19661,354,240.38,10,863.82
2025-03-15,BOF Retargeting - Site Visitors,RTG Visitors 30d,13942,251,220.99,16,1433.74
2025-03-16,BOF Retargeting - Site Visitors,RTG Visitors 30d,16733,301,231.51,16,1447.62
2025-03-17,BOF Retargeting - Site Visitors,RTG Visitors 30d,14875,268,235.62,24,2099.46
2025-03-18,BOF Retargeting - Site Visitors,RTG Visitors 30d,16559,298,248.45,12,1076.49
2025-03-19,BOF Retargeting - Site Visitors,RTG Visitors 30d,26732,481,316.96,18,1569.42
2025-03-20,BOF Retargeting - Site Visitors,RTG Visitors 30d,22278,401,270.93,28,2427.6
2025-03-21,BOF Retargeting - Site Visitors,RTG Visitors 30d,17125,308,206.04,17,1491.37
2025-03-22,BOF Retargeting - Site Visitors,RTG Visitors 30d,19267,347,300.67,25,2156.8
2025-03-23,BOF Retargeting - Site Visitors,RTG Visitors 30d,17977,324,269.59,22,1931.19
2025-03-24,BOF Retargeting - Site Visitors,RTG Visitors 30d,16899,304,220.51,19,1654.21
2025-03-25,BOF Retargeting - Site Visitors,RTG Visitors 30d,21081,379,264.95,33,2872.54
2025-03-26,BOF Retargeting - Site Visitors,RTG Visitors 30d,16785,302,245.46,18,1612.15
2025-03-27,BOF Retargeting - Site Visitors,RTG Visitors 30d,22362,403,319.88,16,1413.11
2025-03-28,BOF Retargeting - Site Visitors,RTG Visitors 30d,17527,315,264.96,23,2014.89
2025-03-29,BOF Retargeting - Site Visitors,RTG Visitors 30d,21635,389,247.44,15,1331.61
2025-03-30,BOF Retargeting - Site Visitors,RTG Visitors 30d,17123,308,242.41,17,1502.93
2025-03-31,BOF Retargeting - Site Visitors,RTG Visitors 30d,16146,291,217.3,18,1592.55
2025-04-01,BOF Retargeting - Site Visitors,RTG Visitors 30d,27296,491,365.42,19,1644.94
2025-04-02,BOF Retargeting - Site Visitors,RTG Visitors 30d,26458,476,319.8,19,1642.02
2025-04-03,BOF Retargeting - Site Visitors,RTG Visitors 30d,16717,301,248.23,21,1824.95
2025-04-04,BOF Retargeting - Site Visitors,RTG Visitors 30d,24482,441,294.06,17,1526.19
2025-04-05,BOF Retargeting - Site Visitors,RTG Visitors 30d,19528,351,299.58,28,2442.86
2025-04-06,BOF Retargeting - Site Visitors,RTG Visitors 30d,21144,381,254.04,14,1198.2
2025-04-07,BOF Retargeting - Site Visitors,RTG Visitors 30d,23487,423,376.4,18,1596.6
2025-04-08,BOF Retargeting - Site Visitors,RTG Visitors 30d,35266,635,481.09,51,4481.82
2025-04-09,BOF Retargeting - Site Visitors,RTG Visitors 30d,24249,436,278.25,12,1090.84
2025-04-10,BOF Retargeting - Site Visitors,RTG Visitors 30d,20365,367,256.41,18,1609.3
2025-04-11,BOF Retargeting - Site Visitors,RTG Visitors 30d,18419,332,238.4,30,2672.0
2025-04-12,BOF Retargeting - Site Visitors,RTG Visitors 30d,11289,203,169.25,13,1152.45
2025-04-13,BOF Retargeting - Site Visitors,RTG Visitors 30d,21730,391,315.73,32,2839.76
2025-04-14,BOF Retargeting - Site Visitors,RTG Visitors 30d,22677,408,267.62,23,2038.62
2025-04-15,BOF Retargeting - Site Visitors,RTG Visitors 30d,25938,467,334.01,22,1970.44
2025-04-16,BOF Retargeting - Site Visitors,RTG Visitors 30d,28053,505,346.46,22,1949.08
2025-04-17,BOF Retargeting - Site Visitors,RTG Visitors 30d,17540,316,235.05,9,802.96
2025-04-18,BOF Retargeting - Site Visitors,RTG Visitors 30d,17398,313,241.59,16,1407.79
2025-04-19,BOF Retargeting - Site Visitors,RTG Visitors 30d,27677,498,346.06,25,2171.47
2025-04-20,BOF Retargeting - Site Visitors,RTG Visitors 30d,18984,342,249.72,19,1703.95
2025-04-21,BOF Retargeting - Site Visitors,RTG Visitors 30d,18494,333,253.94,38,3374.12
2025-04-22,BOF Retargeting - Site Visitors,RTG Visitors 30d,15243,274,237.04,19,1660.65
2025-04-23,BOF Retargeting - Site Visitors,RTG Visitors 30d,22737,409,279.02,24,2089.94
2025-04-24,BOF Retargeting - Site Visitors,RTG Visitors 30d,29075,523,375.61,35,3042.75
2025-04-25,BOF Retargeting - Site Visitors,RTG Visitors 30d,22592,407,324.05,26,2272.21
2025-04-26,BOF Retargeting - Site Visitors,RTG Visitors 30d,21830,393,261.92,18,1606.87
2025-04-27,BOF Retargeting - Site Visitors,RTG Visitors 30d,25619,461,337.53,22,1941.72
2025-04-28,BOF Retargeting - Site Visitors,RTG Visitors 30d,28039,505,368.69,22,1906.24
2025-04-29,BOF Retargeting - Site Visitors,RTG Visitors 30d,24654,444,304.67,24,2110.33
2025-04-30,BOF Retargeting - Site Visitors,RTG Visitors 30d,37464,674,473.05,27,2378.13
2025-05-01,BOF Retargeting - Site Visitors,RTG Visitors 30d,20948,377,274.61,23,2061.73
2025-05-02,BOF Retargeting - Site Visitors,RTG Visitors 30d,25441,458,349.99,17,1508.37
2025-05-03,BOF Retargeting - Site Visitors,RTG Visitors 30d,21392,385,236.83,18,1594.04
2025-05-04,BOF Retargeting - Site Visitors,RTG Visitors 30d,20592,371,299.16,33,2902.91
2025-05-05,BOF Retargeting - Site Visitors,RTG Visitors 30d,21947,395,274.99,18,1599.56
2025-05-06,BOF Retargeting - Site Visitors,RTG Visitors 30d,22961,413,312.59,37,3271.64
2025-05-07,BOF Retargeting - Site Visitors,RTG Visitors 30d,34303,617,442.5,29,2517.15
2025-05-08,BOF Retargeting - Site Visitors,RTG Visitors 30d,28634,515,341.71,22,1973.42
2025-05-09,BOF Retargeting - Site Visitors,RTG Visitors 30d,22533,406,313.83,22,1954.76
2025-05-10,BOF Retargeting - Site Visitors,RTG Visitors 30d,17441,314,221.71,15,1318.94
2025-05-11,BOF Retargeting - Site Visitors,RTG Visitors 30d,20064,361,263.77,10,915.13
2025-05-12,BOF Retargeting - Site Visitors,RTG Visitors 30d,16708,301,240.5,23,2010.34
2025-05-13,BOF Retargeting - Site Visitors,RTG Visitors 30d,28427,512,338.4,44,3848.12
2025-05-14,BOF Retargeting - Site Visitors,RTG Visitors 30d,26803,482,337.0,26,2295.49
2025-05-15,BOF Retargeting - Site Visitors,RTG Visitors 30d,19823,357,279.5,23,2037.62
2025-05-16,BOF Retargeting - Site Visitors,RTG Visitors 30d,32228,580,389.62,24,2082.86
2025-05-17,BOF Retargeting - Site Visitors,RTG Visitors 30d,22915,412,336.18,32,2807.79
2025-05-18,BOF Retargeting - Site Visitors,RTG Visitors 30d,19400,349,262.66,19,1633.08
2025-05-19,BOF Retargeting - Site Visitors,RTG Visitors 30d,22716,409,320.12,24,2074.89
2025-05-20,BOF Retargeting - Site Visitors,RTG Visitors 30d,20776,374,260.18,12,1025.76
2025-05-21,BOF Retargeting - Site Visitors,RTG Visitors 30d,19453,350,275.53,17,1461.97
2025-05-22,BOF Retargeting - Site Visitors,RTG Visitors 30d,19052,343,238.42,19,1711.99
2025-05-23,BOF Retargeting - Site Visitors,RTG Visitors 30d,20887,376,265.7,25,2188.45
2025-05-24,BOF Retargeting - Site Visitors,RTG Visitors 30d,17944,323,251.5,24,2115.75
2025-05-25,BOF Retargeting - Site Visitors,RTG Visitors 30d,16912,304,190.14,9,796.77
2025-05-26,BOF Retargeting - Site Visitors,RTG Visitors 30d,22114,398,321.64,14,1233.5
2025-05-27,BOF Retargeting - Site Visitors,RTG Visitors 30d,22430,404,348.62,28,2425.92
2025-05-28,BOF Retargeting - Site Visitors,RTG Visitors 30d,23380,421,289.73,16,1422.31
2025-05-29,BOF Retargeting - Site Visitors,RTG Visitors 30d,10672,192,178.62,18,1589.76
2025-05-30,BOF Retargeting - Site Visitors,RTG Visitors 30d,23858,429,277.45,12,1056.3
2025-05-31,BOF Retargeting - Site Visitors,RTG Visitors 30d,14964,269,199.96,15,1294.36
2025-06-01,BOF Retargeting - Site Visitors,RTG Visitors 30d,14794,266,230.35,17,1477.28
2025-06-02,BOF Retargeting - Site Visitors,RTG Visitors 30d,25435,458,377.54,28,2486.7
2025-06-03,BOF Retargeting - Site Visitors,RTG Visitors 30d,11804,212,187.64,11,929.01
2025-06-04,BOF Retargeting - Site Visitors,RTG Visitors 30d,19332,348,251.18,10,885.06
2025-06-05,BOF Retargeting - Site Visitors,RTG Visitors 30d,21921,395,337.92,24,2096.23
2025-06-06,BOF Retargeting - Site Visitors,RTG Visitors 30d,19986,360,256.6,22,1900.87
2025-06-07,BOF Retargeting - Site Visitors,RTG Visitors 30d,16093,290,223.97,22,1974.98
2025-06-08,BOF Retargeting - Site Visitors,RTG Visitors 30d,26249,472,371.62,22,1912.25
2025-06-09,BOF Retargeting - Site Visitors,RTG Visitors 30d,24322,438,312.04,27,2372.19
2025-06-10,BOF Retargeting - Site Visitors,RTG Visitors 30d,27201,490,345.01,27,2338.04
2025-06-11,BOF Retargeting - Site Visitors,RTG Visitors 30d,26489,477,318.89,32,2839.59
2025-06-12,BOF Retargeting - Site Visitors,RTG Visitors 30d,20889,376,300.45,20,1797.99
2025-06-13,BOF Retargeting - Site Visitors,RTG Visitors 30d,27070,487,366.53,14,1255.17
2025-06-14,BOF Retargeting - Site Visitors,RTG Visitors 30d,25307,456,364.06,23,2056.9
2025-06-15,BOF Retargeting - Site Visitors,RTG Visitors 30d,14372,259,190.89,15,1318.26
2025-06-16,BOF Retargeting - Site Visitors,RTG Visitors 30d,19902,358,290.43,24,2082.5
2025-06-17,BOF Retargeting - Site Visitors,RTG Visitors 30d,20599,371,290.13,13,1124.72
2025-06-18,BOF Retargeting - Site Visitors,RTG Visitors 30d,19233,346,270.76,18,1539.96
2025-06-19,BOF Retargeting - Site Visitors,RTG Visitors 30d,26632,479,349.14,30,2644.4
2025-06-20,BOF Retargeting - Site Visitors,RTG Visitors 30d,22717,409,306.58,20,1798.5
2025-06-21,BOF Retargeting - Site Visitors,RTG Visitors 30d,28547,514,366.36,22,1923.59
2025-06-22,BOF Retargeting - Site Visitors,RTG Visitors 30d,23152,417,315.91,38,3360.25
2025-06-23,BOF Retargeting - Site Visitors,RTG Visitors 30d,26190,471,374.67,18,1553.53
2025-06-24,BOF Retargeting - Site Visitors,RTG Visitors 30d,17839,321,236.26,25,2204.05
2025-06-25,BOF Retargeting - Site Visitors,RTG Visitors 30d,17144,309,253.68,25,2185.74
2025-06-26,BOF Retargeting - Site Visitors,RTG Visitors 30d,20197,364,257.57,17,1521.54
2025-06-27,BOF Retargeting - Site Visitors,RTG Visitors 30d,26812,483,372.45,24,2111.78
2025-06-28,BOF Retargeting - Site Visitors,RTG Visitors 30d,16500,297,218.25,16,1414.57
2025-06-29,BOF Retargeting - Site Visitors,RTG Visitors 30d,16620,299,219.48,17,1517.15
2025-06-30,BOF Retargeting - Site Visitors,RTG Visitors 30d,20878,376,240.14,15,1290.1
2025-07-01,BOF Retargeting - Site Visitors,RTG Visitors 30d,36018,648,468.04,25,2186.09
2025-07-02,BOF Retargeting - Site Visitors,RTG Visitors 30d,20747,373,278.05,18,1550.98
2025-07-03,BOF Retargeting - Site Visitors,RTG Visitors 30d,21698,391,313.92,19,1713.47
2025-07-04,BOF Retargeting - Site Visitors,RTG Visitors 30d,18660,336,232.49,16,1369.58
2025-07-05,BOF Retargeting - Site Visitors,RTG Visitors 30d,21647,390,300.24,11,932.89
2025-07-06,BOF Retargeting - Site Visitors,RTG Visitors 30d,11679,210,183.65,15,1280.69
2025-07-07,BOF Retargeting - Site Visitors,RTG Visitors 30d,17407,313,239.63,15,1314.11
2025-07-08,BOF Retargeting - Site Visitors,RTG Visitors 30d,18925,341,250.64,10,910.51
2025-07-09,BOF Retargeting - Site Visitors,RTG Visitors 30d,20306,366,297.51,19,1633.95
2025-07-10,BOF Retargeting - Site Visitors,RTG Visitors 30d,18159,327,248.06,16,1410.58
2025-07-11,BOF Retargeting - Site Visitors,RTG Visitors 30d,27696,499,376.58,36,3150.73
2025-07-12,BOF Retargeting - Site Visitors,RTG Visitors 30d,20428,368,277.32,17,1464.8
2025-07-13,BOF Retargeting - Site Visitors,RTG Visitors 30d,18758,338,223.82,20,1782.68
2025-07-14,BOF Retargeting - Site Visitors,RTG Visitors 30d,22280,401,342.93,35,3046.88
2025-07-15,BOF Retargeting - Site Visitors,RTG Visitors 30d,24246,436,267.08,16,1386.2
2025-07-16,BOF Retargeting - Site Visitors,RTG Visitors 30d,19039,343,257.87,18,1606.27
2025-07-17,BOF Retargeting - Site Visitors,RTG Visitors 30d,26461,476,337.09,38,3338.78
2025-07-18,BOF Retargeting - Site Visitors,RTG Visitors 30d,13847,249,184.56,15,1337.56
2025-07-19,BOF Retargeting - Site Visitors,RTG Visitors 30d,18070,325,289.9,23,1991.46
2025-07-20,BOF Retargeting - Site Visitors,RTG Visitors 30d,14894,268,223.47,15,1289.64
2025-07-21,BOF Retargeting - Site Visitors,RTG Visitors 30d,17759,320,252.65,22,1971.01
2025-07-22,BOF Retargeting - Site Visitors,RTG Visitors 30d,33453,602,408.9,26,2246.76
2025-07-23,BOF Retargeting - Site Visitors,RTG Visitors 30d,16855,303,261.32,11,950.02
2025-07-24,BOF Retargeting - Site Visitors,RTG Visitors 30d,23233,418,341.66,20,1804.09
2025-07-25,BOF Retargeting - Site Visitors,RTG Visitors 30d,22787,410,302.6,15,1288.63
2025-07-26,BOF Retargeting - Site Visitors,RTG Visitors 30d,21188,381,272.83,20,1759.14
2025-07-27,BOF Retargeting - Site Visitors,RTG Visitors 30d,18855,339,243.52,13,1184.0
2025-07-28,BOF Retargeting - Site Visitors,RTG Visitors 30d,18314,330,272.81,22,1963.13
2025-07-29,BOF Retargeting - Site Visitors,RTG Visitors 30d,23955,431,379.44,25,2189.59
2025-07-30,BOF Retargeting - Site Visitors,RTG Visitors 30d,26648,480,340.87,16,1377.92
2025-07-31,BOF Retargeting - Site Visitors,RTG Visitors 30d,22535,406,263.61,16,1429.39
2025-08-01,BOF Retargeting - Site Visitors,RTG Visitors 30d,17104,308,239.01,21,1850.72
2025-08-02,BOF Retargeting - Site Visitors,RTG Visitors 30d,15183,273,229.83,24,2102.44
2025-08-03,BOF Retargeting - Site Visitors,RTG Visitors 30d,21627,389,304.78,16,1409.34
2025-08-04,BOF Retargeting - Site Visitors,RTG Visitors 30d,27517,495,357.12,17,1489.98
2025-08-05,BOF Retargeting - Site Visitors,RTG Visitors 30d,23108,416,319.32,39,3432.24
2025-08-06,BOF Retargeting - Site Visitors,RTG Visitors 30d,18424,332,216.08,16,1414.65
2025-08-07,BOF Retargeting - Site Visitors,RTG Visitors 30d,26911,484,331.2,23,2017.36
2025-08-08,BOF Retargeting - Site Visitors,RTG Visitors 30d,27600,497,365.79,19,1687.09
2025-08-09,BOF Retargeting - Site Visitors,RTG Visitors 30d,16092,290,264.13,20,1770.18
2025-08-10,BOF Retargeting - Site Visitors,RTG Visitors 30d,25280,455,365.74,40,3522.82
2025-08-11,BOF Retargeting - Site Visitors,RTG Visitors 30d,16011,288,228.33,18,1599.72
2025-08-12,BOF Retargeting - Site Visitors,RTG Visitors 30d,22530,406,327.73,30,2681.15
2025-08-13,BOF Retargeting - Site Visitors,RTG Visitors 30d,18212,328,241.21,18,1560.84
2025-08-14,BOF Retargeting - Site Visitors,RTG Visitors 30d,26540,478,350.8,17,1503.27
2025-08-15,BOF Retargeting - Site Visitors,RTG Visitors 30d,20293,365,323.88,18,1573.4
2024-06-01,DPA Catalog - Retarget,DPA Product Set,26931,592,382.81,41,3775.77
2024-06-02,DPA Catalog - Retarget,DPA Product Set,24605,541,332.31,43,3959.42
2024-06-03,DPA Catalog - Retarget,DPA Product Set,29202,642,399.65,45,4185.0
2024-06-04,DPA Catalog - Retarget,DPA Product Set,25371,558,428.69,47,4341.91
2024-06-05,DPA Catalog - Retarget,DPA Product Set,20870,459,326.71,19,1754.26
2024-06-06,DPA Catalog - Retarget,DPA Product Set,31637,696,470.68,64,5931.04
2024-06-07,DPA Catalog - Retarget,DPA Product Set,23480,517,365.95,23,2085.22
2024-06-08,DPA Catalog - Retarget,DPA Product Set,35324,777,436.21,39,3607.01
2024-06-09,DPA Catalog - Retarget,DPA Product Set,21086,464,282.99,36,3315.74
2024-06-10,DPA Catalog - Retarget,DPA Product Set,30478,671,486.99,49,4528.67
2024-06-11,DPA Catalog - Retarget,DPA Product Set,21876,481,319.61,22,2058.94
2024-06-12,DPA Catalog - Retarget,DPA Product Set,46610,1025,595.29,36,3325.06
2024-06-13,DPA Catalog - Retarget,DPA Product Set,20791,457,317.15,36,3273.57
2024-06-14,DPA Catalog - Retarget,DPA Product Set,34683,763,455.48,49,4532.95
2024-06-15,DPA Catalog - Retarget,DPA Product Set,25074,552,312.24,23,2129.47
2024-06-16,DPA Catalog - Retarget,DPA Product Set,29949,659,379.23,42,3851.57
2024-06-17,DPA Catalog - Retarget,DPA Product Set,26655,586,374.35,23,2152.97
