date,campaign_name,campaign_type,impressions,clicks,cost,conversions,conversion_value
2024-10-19,Display - Prospecting,Display,143007,572,298.13,5.94,356.17
2024-10-20,Display - Prospecting,Display,131522,526,231.04,9.4,563.77
2024-10-21,Display - Prospecting,Display,164418,658,323.62,8.65,518.84
2024-10-22,Display - Prospecting,Display,128795,515,226.56,9.83,589.76
2024-10-23,Display - Prospecting,Display,109260,437,207.98,10.81,648.84
2024-10-24,Display - Prospecting,Display,133998,536,276.41,8.82,529.09
2024-10-25,Display - Prospecting,Display,104483,418,217.28,5.57,334.24
2024-10-26,Display - Prospecting,Display,177267,709,335.17,10.91,654.87
2024-10-27,Display - Prospecting,Display,105141,421,193.72,7.59,455.65
2024-10-28,Display - Prospecting,Display,132231,529,239.37,7.5,449.86
2024-10-29,Display - Prospecting,Display,151468,606,310.96,8.7,522.1
2024-10-30,Display - Prospecting,Display,132221,529,259.85,10.48,628.71
2024-10-31,Display - Prospecting,Display,116514,466,219.81,8.88,532.88
2024-11-01,Display - Prospecting,Display,200765,803,417.25,11.81,708.44
2024-11-02,Display - Prospecting,Display,95332,381,213.58,4.54,272.46
2024-11-03,Display - Prospecting,Display,113935,456,247.0,9.71,582.74
2024-11-04,Display - Prospecting,Display,136026,544,278.69,7.46,447.79
2024-11-05,Display - Prospecting,Display,175756,703,328.99,11.52,691.13
2024-11-06,Display - Prospecting,Display,178495,714,314.76,10.89,653.65
2024-11-07,Display - Prospecting,Display,109009,436,249.68,4.85,291.05
2024-11-08,Display - Prospecting,Display,128753,515,273.36,9.47,568.14
2024-11-09,Display - Prospecting,Display,118803,475,246.26,9.86,591.46
2024-11-10,Display - Prospecting,Display,158984,636,293.68,11.89,713.44
2024-11-11,Display - Prospecting,Display,111545,446,235.19,8.41,504.44
2024-11-12,Display - Prospecting,Display,199986,800,417.53,7.24,434.56
2024-11-13,Display - Prospecting,Display,110005,440,253.38,12.7,762.03
2024-11-14,Display - Prospecting,Display,152256,609,290.14,11.0,659.86
2024-11-15,Display - Prospecting,Display,174120,696,353.91,13.72,823.2
2024-11-16,Display - Prospecting,Display,143083,572,305.51,12.17,730.18
2024-11-17,Display - Prospecting,Display,160704,643,329.86,17.61,1056.78
2024-11-18,Display - Prospecting,Display,205191,821,366.64,24.84,1490.69
2024-11-19,Display - Prospecting,Display,183332,733,405.42,18.98,1138.75
2024-11-20,Display - Prospecting,Display,168408,674,366.39,25.94,1556.44
2024-11-21,Display - Prospecting,Display,280792,1123,495.48,15.01,900.47
2024-11-22,Display - Prospecting,Display,191377,766,379.87,15.25,915.11
2024-11-23,Display - Prospecting,Display,176181,705,329.53,8.84,530.32
2024-11-24,Display - Prospecting,Display,187781,751,360.77,13.51,810.85
2024-11-25,Display - Prospecting,Display,260873,1043,523.59,42.13,2527.6
2024-11-26,Display - Prospecting,Display,219889,880,455.36,44.64,2678.42
2024-11-27,Display - Prospecting,Display,233902,936,430.48,24.72,1483.26
2024-11-28,Display - Prospecting,Display,190260,761,338.76,15.68,940.79
2024-11-29,Display - Prospecting,Display,252054,1008,452.31,28.39,1703.26
2024-11-30,Display - Prospecting,Display,136958,548,308.39,17.91,1074.39
2024-12-01,Display - Prospecting,Display,279912,1120,491.34,14.13,847.96
2024-12-02,Display - Prospecting,Display,279723,1119,579.83,29.22,1752.96
2024-12-03,Display - Prospecting,Display,174442,698,376.25,31.82,1909.33
2024-12-04,Display - Prospecting,Display,195211,781,397.09,15.79,947.43
2024-12-05,Display - Prospecting,Display,205938,824,379.03,16.63,997.54
2024-12-06,Display - Prospecting,Display,197952,792,375.07,20.72,1243.24
2024-12-07,Display - Prospecting,Display,206141,825,422.95,21.88,1312.94
2024-12-08,Display - Prospecting,Display,201073,804,369.83,14.96,897.84
2024-12-09,Display - Prospecting,Display,324820,1299,640.62,31.8,1907.92
2024-12-10,Display - Prospecting,Display,260566,1042,551.86,33.45,2006.9
2024-12-11,Display - Prospecting,Display,259929,1040,558.0,50.62,3036.95
2024-12-12,Display - Prospecting,Display,259248,1037,497.66,24.83,1489.52
2024-12-13,Display - Prospecting,Display,202756,811,408.87,21.85,1310.86
2024-12-14,Display - Prospecting,Display,189463,758,434.8,32.49,1949.1
2024-12-15,Display - Prospecting,Display,199633,799,366.84,15.21,912.45
2024-12-16,Display - Prospecting,Display,282307,1129,592.39,19.74,1184.25
2024-12-17,Display - Prospecting,Display,278653,1115,475.28,26.83,1609.82
2024-12-18,Display - Prospecting,Display,201406,806,463.48,33.71,2022.77
2024-12-19,Display - Prospecting,Display,222208,889,452.52,26.7,1602.11
2024-12-20,Display - Prospecting,Display,282160,1129,605.24,28.97,1738.32
2024-12-21,Display - Prospecting,Display,137197,549,302.51,9.9,593.96
2024-12-22,Display - Prospecting,Display,259734,1039,545.38,24.02,1440.94
2024-12-23,Display - Prospecting,Display,255701,1023,428.42,33.23,1993.78
2024-12-24,Display - Prospecting,Display,174531,698,344.09,13.28,797.02
2024-12-25,Display - Prospecting,Display,178880,716,387.24,19.68,1180.7
2024-12-26,Display - Prospecting,Display,137234,549,329.54,16.52,991.45
2024-12-27,Display - Prospecting,Display,210109,840,499.15,20.96,1257.73
2024-12-28,Display - Prospecting,Display,154374,617,325.76,17.52,1051.13
2024-12-29,Display - Prospecting,Display,190056,760,404.98,22.18,1330.87
2024-12-30,Display - Prospecting,Display,266425,1066,544.92,31.44,1886.33
2024-12-31,Display - Prospecting,Display,156894,628,393.84,16.01,960.86
2025-01-01,Display - Prospecting,Display,125953,504,254.23,5.3,317.97
2025-01-02,Display - Prospecting,Display,116969,468,211.09,7.99,479.18
2025-01-03,Display - Prospecting,Display,146428,586,248.99,7.33,439.65
2025-01-04,Display - Prospecting,Display,155375,622,375.57,20.9,1253.98
2025-01-05,Display - Prospecting,Display,125495,502,271.93,16.19,971.59
2025-01-06,Display - Prospecting,Display,117016,468,254.9,15.81,948.86
2025-01-07,Display - Prospecting,Display,121542,486,239.57,6.22,373.26
2025-01-08,Display - Prospecting,Display,117514,470,265.52,10.69,641.59
2025-01-09,Display - Prospecting,Display,162106,648,274.01,12.03,721.53
2025-01-10,Display - Prospecting,Display,124704,499,248.32,10.68,640.96
2025-01-11,Display - Prospecting,Display,128757,515,260.7,7.98,478.72
2025-01-12,Display - Prospecting,Display,117084,468,199.69,10.31,618.87
2025-01-13,Display - Prospecting,Display,112633,451,225.63,7.83,469.71
2025-01-14,Display - Prospecting,Display,149205,597,286.7,10.0,600.07
2025-01-15,Display - Prospecting,Display,100850,403,217.43,4.78,286.6
2025-01-16,Display - Prospecting,Display,133439,534,306.08,12.34,740.43
2025-01-17,Display - Prospecting,Display,125999,504,267.86,8.4,503.98
2025-01-18,Display - Prospecting,Display,106417,426,171.03,7.03,421.87
2025-01-19,Display - Prospecting,Display,129167,517,242.49,8.94,536.66
2025-01-20,Display - Prospecting,Display,102026,408,198.53,7.38,442.85
2025-01-21,Display - Prospecting,Display,138197,553,304.74,9.99,599.68
2025-01-22,Display - Prospecting,Display,140932,564,257.31,11.11,666.57
2025-01-23,Display - Prospecting,Display,163981,656,375.65,11.34,680.69
2025-01-24,Display - Prospecting,Display,139611,558,326.59,6.94,416.3
2025-01-25,Display - Prospecting,Display,93105,372,196.91,8.23,493.92
2025-01-26,Display - Prospecting,Display,100752,403,165.73,4.66,279.8
2025-01-27,Display - Prospecting,Display,142284,569,235.38,5.46,327.55
2025-01-28,Display - Prospecting,Display,103483,414,216.52,5.56,333.31
2025-01-29,Display - Prospecting,Display,175208,701,374.86,13.09,785.29
2025-01-30,Display - Prospecting,Display,114351,457,269.47,8.87,532.11
2025-01-31,Display - Prospecting,Display,160998,644,319.49,5.56,333.58
2025-02-01,Display - Prospecting,Display,128205,513,252.29,7.69,461.31
2025-02-02,Display - Prospecting,Display,139179,557,257.22,12.46,747.43
2025-02-03,Display - Prospecting,Display,163588,654,298.7,8.7,522.11
2025-02-04,Display - Prospecting,Display,179826,719,366.82,11.24,674.4
2025-02-05,Display - Prospecting,Display,168116,672,318.05,14.36,861.6
2025-02-06,Display - Prospecting,Display,115929,464,248.69,10.82,648.96
2025-02-07,Display - Prospecting,Display,212624,850,403.01,17.31,1038.82
2025-02-08,Display - Prospecting,Display,120078,480,252.65,3.76,225.57
2025-02-09,Display - Prospecting,Display,128500,514,245.46,14.17,850.19
2025-02-10,Display - Prospecting,Display,94021,376,181.06,7.79,467.56
2025-02-11,Display - Prospecting,Display,170112,680,337.89,23.11,1386.54
2025-02-12,Display - Prospecting,Display,166239,665,307.08,8.06,483.88
2025-02-13,Display - Prospecting,Display,131255,525,307.15,6.01,360.57
2025-02-14,Display - Prospecting,Display,126166,505,280.69,9.47,568.37
2025-02-15,Display - Prospecting,Display,117196,469,240.81,7.63,457.69
2025-02-16,Display - Prospecting,Display,108196,433,249.99,10.41,624.74
2025-02-17,Display - Prospecting,Display,157667,631,328.43,14.89,893.45
2025-02-18,Display - Prospecting,Display,163332,653,339.13,10.79,647.4
2025-02-19,Display - Prospecting,Display,165338,661,290.08,9.04,542.58
2025-02-20,Display - Prospecting,Display,182012,728,358.87,13.57,814.37
2025-02-21,Display - Prospecting,Display,165363,661,298.37,9.22,553.05
2025-02-22,Display - Prospecting,Display,126043,504,244.59,7.58,455.02
2025-02-23,Display - Prospecting,Display,131600,526,277.68,12.78,767.07
2025-02-24,Display - Prospecting,Display,120217,481,237.24,11.93,716.05
2025-02-25,Display - Prospecting,Display,170009,680,316.1,14.46,867.8
2025-02-26,Display - Prospecting,Display,129434,518,229.75,7.56,453.65
2025-02-27,Display - Prospecting,Display,124412,498,252.14,4.54,272.25
2025-02-28,Display - Prospecting,Display,89488,358,211.03,7.06,423.54
2025-03-01,Display - Prospecting,Display,109587,438,260.25,7.06,423.5
2025-03-02,Display - Prospecting,Display,173732,695,358.99,11.16,669.79
2025-03-03,Display - Prospecting,Display,117750,471,297.53,8.12,487.17
2025-03-04,Display - Prospecting,Display,204217,817,341.32,11.07,663.97
2025-03-05,Display - Prospecting,Display,246494,986,464.42,10.43,625.88
2025-03-06,Display - Prospecting,Display,153514,614,327.18,7.32,439.32
2025-03-07,Display - Prospecting,Display,118667,475,265.19,12.99,779.68
2025-03-08,Display - Prospecting,Display,133310,533,240.57,6.19,371.31
2025-03-09,Display - Prospecting,Display,120540,482,269.48,9.13,547.81
2025-03-10,Display - Prospecting,Display,122791,491,271.9,12.25,734.99
2025-03-11,Display - Prospecting,Display,127686,511,275.7,12.25,734.82
2025-03-12,Display - Prospecting,Display,184155,737,364.13,14.9,894.19
2025-03-13,Display - Prospecting,Display,195236,781,366.97,12.94,776.38
2025-03-14,Display - Prospecting,Display,127823,511,226.9,9.77,586.46
2025-03-15,Display - Prospecting,Display,129392,518,233.11,12.16,729.54
2025-03-16,Display - Prospecting,Display,124284,497,248.55,9.67,580.42
2025-03-17,Display - Prospecting,Display,188464,754,340.36,6.4,384.12
2025-03-18,Display - Prospecting,Display,175575,702,375.52,10.27,616.42
2025-03-19,Display - Prospecting,Display,207282,829,497.36,18.51,1110.48
2025-03-20,Display - Prospecting,Display,131535,526,281.33,7.85,470.8
2025-03-21,Display - Prospecting,Display,130994,524,283.99,15.52,931.29
2025-03-22,Display - Prospecting,Display,141337,565,301.12,9.84,590.58
2025-03-23,Display - Prospecting,Display,108860,435,239.64,8.46,507.83
2025-03-24,Display - Prospecting,Display,142639,571,298.74,13.96,837.82
2025-03-25,Display - Prospecting,Display,151334,605,284.47,9.05,543.01
2025-03-26,Display - Prospecting,Display,113548,454,191.3,7.13,427.86
2025-03-27,Display - Prospecting,Display,131978,528,313.66,13.59,815.69
2025-03-28,Display - Prospecting,Display,130554,522,296.99,6.38,382.51
2025-03-29,Display - Prospecting,Display,157726,631,341.43,10.22,613.47
2025-03-30,Display - Prospecting,Display,146810,587,271.98,11.8,708.02
2025-03-31,Display - Prospecting,Display,120088,480,245.15,8.58,514.91
2025-04-01,Display - Prospecting,Display,136470,546,293.44,15.24,914.58
2025-04-02,Display - Prospecting,Display,113369,453,211.06,4.6,276.01
2025-04-03,Display - Prospecting,Display,136106,544,247.38,5.11,306.49
2025-04-04,Display - Prospecting,Display,172203,689,345.05,14.15,849.22
2025-04-05,Display - Prospecting,Display,120038,480,260.49,11.5,689.85
2025-04-06,Display - Prospecting,Display,165245,661,321.68,10.0,600.27
2025-04-07,Display - Prospecting,Display,105634,423,216.25,8.5,510.2
2025-04-08,Display - Prospecting,Display,144026,576,295.08,12.33,739.92
2025-04-09,Display - Prospecting,Display,134465,538,283.07,7.46,447.48
2025-04-10,Display - Prospecting,Display,200955,804,366.4,9.55,572.76
2025-04-11,Display - Prospecting,Display,178575,714,348.34,11.99,719.18
2025-04-12,Display - Prospecting,Display,170016,680,306.58,13.36,801.42
2025-04-13,Display - Prospecting,Display,206066,824,360.58,8.21,492.59
2025-04-14,Display - Prospecting,Display,151373,605,289.16,9.14,548.11
2025-04-15,Display - Prospecting,Display,186824,747,393.06,11.61,696.47
2025-04-16,Display - Prospecting,Display,142162,569,256.23,9.91,594.62
2025-04-17,Display - Prospecting,Display,133392,534,254.65,8.67,520.39
2025-04-18,Display - Prospecting,Display,229869,919,354.36,9.75,584.93
2025-04-19,Display - Prospecting,Display,107730,431,208.88,10.64,638.18
2025-04-20,Display - Prospecting,Display,162834,651,303.72,8.59,515.7
2025-04-21,Display - Prospecting,Display,162412,650,315.53,9.56,573.42
2025-04-22,Display - Prospecting,Display,186098,744,375.9,7.47,448.48
2025-04-23,Display - Prospecting,Display,149465,598,306.77,8.23,493.54
2025-04-24,Display - Prospecting,Display,161346,645,313.33,12.11,726.51
2025-04-25,Display - Prospecting,Display,179148,717,340.1,12.22,733.39
2025-04-26,Display - Prospecting,Display,136781,547,243.74,10.02,601.33
2025-04-27,Display - Prospecting,Display,124758,499,241.93,9.81,588.82
2025-04-28,Display - Prospecting,Display,161533,646,338.37,20.68,1240.93
2025-04-29,Display - Prospecting,Display,149611,598,309.16,8.19,491.69
2025-04-30,Display - Prospecting,Display,126568,506,288.94,5.96,357.59
2025-05-01,Display - Prospecting,Display,180910,724,306.44,7.43,445.69
2025-05-02,Display - Prospecting,Display,196384,786,414.61,10.55,633.22
2025-05-03,Display - Prospecting,Display,140044,560,254.26,6.48,389.0
2025-05-04,Display - Prospecting,Display,130066,520,253.04,8.89,533.69
2025-05-05,Display - Prospecting,Display,118081,472,229.1,11.55,693.06
2025-05-06,Display - Prospecting,Display,152836,611,309.28,16.28,976.94
2025-05-07,Display - Prospecting,Display,162160,649,350.9,13.25,795.13
2025-05-08,Display - Prospecting,Display,164543,658,362.55,22.24,1334.5
2025-05-09,Display - Prospecting,Display,189091,756,318.15,9.44,566.37
2025-05-10,Display - Prospecting,Display,165859,663,327.96,6.6,396.1
2025-05-11,Display - Prospecting,Display,176307,705,315.09,14.29,857.52
2025-05-12,Display - Prospecting,Display,219180,877,381.67,7.03,421.59
2025-05-13,Display - Prospecting,Display,179030,716,373.08,9.55,572.89
2025-05-14,Display - Prospecting,Display,216328,865,414.72,15.24,914.29
2025-05-15,Display - Prospecting,Display,152352,609,303.34,9.79,587.29
2025-05-16,Display - Prospecting,Display,109732,439,246.39,7.98,478.85
2025-05-17,Display - Prospecting,Display,153138,613,312.01,7.25,435.13
2025-05-18,Display - Prospecting,Display,169026,676,318.76,10.49,629.25
2025-05-19,Display - Prospecting,Display,197649,791,415.52,17.64,1058.66
2025-05-20,Display - Prospecting,Display,191011,764,394.64,12.61,756.34
2025-05-21,Display - Prospecting,Display,218639,875,444.92,10.74,644.5
2025-05-22,Display - Prospecting,Display,216521,866,350.61,7.83,469.79
2025-05-23,Display - Prospecting,Display,136064,544,326.91,8.43,505.67
2025-05-24,Display - Prospecting,Display,113750,455,216.37,8.49,509.2
2025-05-25,Display - Prospecting,Display,143114,572,293.57,10.89,653.11
2025-05-26,Display - Prospecting,Display,133352,533,284.35,7.52,451.0
2025-05-27,Display - Prospecting,Display,158726,635,326.4,5.53,331.7
2025-05-28,Display - Prospecting,Display,169667,679,317.43,11.89,713.56
2025-05-29,Display - Prospecting,Display,184019,736,342.31,8.53,511.6
2025-05-30,Display - Prospecting,Display,157455,630,309.11,12.61,756.55
2025-05-31,Display - Prospecting,Display,183722,735,329.41,8.62,517.11
2025-06-01,Display - Prospecting,Display,96829,387,170.58,4.54,272.2
2025-06-02,Display - Prospecting,Display,176806,707,325.89,11.22,673.26
2025-06-03,Display - Prospecting,Display,185200,741,391.19,25.24,1514.4
2025-06-04,Display - Prospecting,Display,231839,927,441.31,17.14,1028.51
2025-06-05,Display - Prospecting,Display,189057,756,359.7,12.11,726.58
2025-06-06,Display - Prospecting,Display,196857,787,427.17,14.86,891.77
2025-06-07,Display - Prospecting,Display,122979,492,287.75,5.71,342.54
2025-06-08,Display - Prospecting,Display,114111,456,279.39,6.72,403.41
2025-06-09,Display - Prospecting,Display,174897,700,347.36,5.32,319.13
2025-06-10,Display - Prospecting,Display,162639,651,315.73,17.54,1052.31
2025-06-11,Display - Prospecting,Display,121959,488,274.52,14.67,879.96
2025-06-12,Display - Prospecting,Display,159962,640,288.15,10.87,652.45
2025-06-13,Display - Prospecting,Display,131433,526,258.89,9.19,551.13
2025-06-14,Display - Prospecting,Display,176143,705,307.81,6.42,384.93
2025-06-15,Display - Prospecting,Display,145581,582,280.57,8.85,530.84
